"Age","L_O_S","Dropped_Calls","Peak_calls_Sum","Peak_mins_Sum","OffPeak_calls_Sum","OffPeak_mins_Sum","Weekend_calls_Sum","Weekend_mins_Sum","International_mins_Sum","Nat_call_cost_Sum","AvePeak","AveOffPeak","AveWeekend","National_calls","National_mins","AveNational","All_calls_mins","Mins_charge","call_cost_per_min","actual call cost","Total_call_cost","Total_Cost","average_cost_min","group"
56,43.733333,2,3,43.2,250,428.399999,30,60.600001,165.045668,0,14.4,1.7136,2.02,283,532.2,1.880565,697.245668,-67.8,6.62345,0,66.018267,125.958267,0.180651,5
21,25.2,1,48,145.8,250,439.500001,17,41,158.23729,2.539506,3.0375,1.758,2.411765,315,626.300001,1.988254,784.537291,26.300001,9.655916,2.539506,65.834422,125.774422,0.160317,5
27,45.7,9,94,309,38,379.8,2,7.2,140.084683,13.324138,3.287234,9.994737,3.6,134,696,5.19403,836.084683,96,13.87931,13.324138,69.358011,129.298011,0.154647,2
50,15.433333,0,37,231.6,136,341.100001,21,44.4,125.950775,2.138539,6.259459,2.508088,2.114286,194,617.100001,3.180928,743.050776,17.100001,12.506077,2.138539,52.518849,112.458849,0.151347,2
51,33,0,19,108.6,185,312.6,45,99,151.433171,0,5.715789,1.68973,2.2,249,520.2,2.089157,671.633171,-79.8,9.175317,0,60.573268,120.513268,0.179433,5
17,49.966667,2,293,726,56,139.2,10,27,109.460662,38.386866,2.477816,2.485714,2.7,359,892.2,2.485237,1001.660662,292.2,13.137189,38.386866,71.225065,176.225065,0.175933,1
44,20.633333,1,311,478.2,33,278.4,17,26.4,76.278237,20.326323,1.537621,8.436364,1.552941,361,783,2.168975,859.278237,183,11.10728,20.326322,43.209793,148.209793,0.172482,2
12,49.4,2,272,559.799999,141,244.500001,2,19,145.923016,26.348207,2.058088,1.734043,9.5,415,823.3,1.983855,969.223016,223.3,11.799466,26.348207,70.125111,175.125111,0.180686,1
61,24.4,1,285,492,110,266.100001,13,30,95.863669,21.147823,1.726316,2.419091,2.307692,408,788.100001,1.931618,883.96367,188.100001,11.242863,21.147825,49.906925,154.906925,0.175241,2
49,27.233333,1,343,595.2,67,195.299999,29,47,64.026757,28.753807,1.735277,2.914925,1.62069,439,837.499999,1.907745,901.526756,237.499999,12.106866,28.753806,47.961833,152.961833,0.16967,1
21,52.433333,1,348,737.4,52,114.6,15,44,175.168314,39.160537,2.118966,2.203846,2.933333,415,896,2.159036,1071.168314,296,13.229911,39.160536,91.71103,196.71103,0.183642,1
29,24.5,7,249,526.800001,134,252.6,9,16.800001,122.04334,22.791432,2.115663,1.885075,1.866667,392,796.200002,2.031122,918.243342,196.200002,11.616428,22.791432,59.404434,164.404434,0.179042,1
30,25.733333,3,309,656.399998,83,208.800001,9,16.199999,51.005372,35.026541,2.124272,2.515663,1.8,401,881.399998,2.198005,932.40537,281.399998,12.447243,35.026542,50.328153,155.328153,0.166589,1
13,20.233333,2,234,504,163,265.5,14,27,116.458018,22.258898,2.153846,1.628834,1.928571,411,796.5,1.937956,912.958018,196.5,11.327684,22.258898,57.196304,162.196304,0.17766,1
15,26.233333,2,452,698.4,44,163.500001,16,32.4,163.622757,37.698241,1.545133,3.715909,2.025,512,894.300001,1.74668,1057.922758,294.300001,12.80946,37.698241,86.785068,191.785068,0.181285,1
21,56.633333,2,292,517.799999,70,264.299998,4,39,169.133939,24.997952,1.773288,3.775714,9.75,366,821.099997,2.243443,990.233936,221.099997,11.306175,24.997952,75.738134,180.738134,0.182521,1
18,57.866667,2,398,642.6,139,216.299999,8,25.8,157.260057,34.914125,1.614573,1.556115,3.225,545,884.699999,1.623303,1041.960056,284.699999,12.263479,34.914125,82.092142,187.092142,0.179558,1
21,36.433333,9,182,402.6,180,300.3,27,45,146.531211,15.356564,2.212088,1.668333,1.666667,389,747.9,1.922622,894.431211,147.9,10.383073,15.356564,59.315928,164.315928,0.18371,2
46,17.833333,2,255,457.799999,121,264,16,43.200001,63.314741,18.124119,1.795294,2.181818,2.7,392,765,1.951531,828.314741,165,10.984314,18.124118,37.11854,142.11854,0.171576,2
43,30.633333,0,181,412.2,115,359.099999,1,3,106.014506,17.993893,2.277348,3.122609,3,297,774.299999,2.607071,880.314505,174.299999,10.323518,17.993892,49.798244,154.798244,0.175844,2
30,13.733333,3,249,569.4,118,234,6,21.5,137.666185,26.769071,2.286747,1.983051,3.583333,373,824.9,2.211528,962.566185,224.9,11.902655,26.769071,68.068926,173.068926,0.1798,1
21,57.466667,2,273,446.399999,194,376.2,0,0,129.257804,23.752645,1.635165,1.939175,0,467,822.599999,1.761456,951.857803,222.599999,10.426696,23.209825,61.987166,166.987166,0.175433,2
59,42.966667,11,198,459,79,256.8,17,48.6,63.003338,18.091743,2.318182,3.250633,2.858824,294,764.4,2.6,827.403338,164.4,11.00471,18.091743,36.992744,141.992744,0.171612,2
48,41.466667,0,227,529.800001,167,261.9,8,21,90.589251,24.500937,2.333921,1.568263,2.625,402,812.700001,2.021642,903.289252,212.700001,11.519011,24.500936,51.677711,156.677711,0.173452,1
27,55.2,4,276,502.800001,42,250.800001,19,33,177.245521,21.257596,1.821739,5.971429,1.736842,337,786.600002,2.334125,963.845523,186.600002,11.392067,21.257597,74.431254,179.431254,0.186162,1
48,37.933333,1,385,631.8,51,181.500001,10,48,25.684442,32.23246,1.641039,3.558824,4.8,446,861.300001,1.931166,886.984443,261.300001,12.335423,32.232461,39.937794,144.937794,0.163405,1
28,13.133333,9,355,584.4,98,198,25,43.2,115.275096,27.24907,1.646197,2.020408,1.728,478,825.6,1.727197,940.875096,225.6,12.078488,27.24907,61.831599,166.831599,0.177315,1
21,14.166667,11,261,628.799999,130,204.3,2,20.4,72.624918,31.351134,2.409195,1.571538,10.2,393,853.499999,2.171756,926.124917,253.499999,12.367311,31.351133,53.138609,158.138609,0.170753,1
38,18.966667,1,186,450,129,272.699999,20,43.800001,91.800438,18.09995,2.419355,2.113953,2.19,335,766.5,2.28806,858.300438,166.5,10.870841,18.099951,45.640082,150.640082,0.17551,2
23,20.166667,9,201,496.8,206,318,0,0,135.018369,24.993083,2.471642,1.543689,0,407,814.8,2.001966,949.818369,214.8,11.097202,23.836789,64.3423,169.3423,0.178289,2
24,10.433333,0,427,649.800001,26,201.300001,7,27.6,123.290994,34.544909,1.52178,7.742308,3.942857,460,878.700002,1.910217,1001.990996,278.700002,12.395015,34.544908,71.532206,176.532206,0.176181,1
23,42.966667,1,286,429.600001,53,314.700001,8,17,128.179286,17.167124,1.502098,5.937736,2.125,347,761.300002,2.193948,889.479288,161.300002,10.642979,17.167126,55.620911,160.620911,0.180579,2
32,52.333333,9,213,404.400001,181,286.8,3,45,55.481634,14.291566,1.898592,1.58453,15,397,736.200001,1.854408,791.681635,136.200001,10.493073,14.291565,30.936055,135.936055,0.171705,2
34,56.633333,2,301,579,118,226.200001,4,24,161.766339,27.464196,1.923588,1.916949,6,423,829.200001,1.960284,990.96634,229.200001,11.982634,27.464197,75.994099,180.994099,0.182644,1
53,55.333333,2,338,565.2,118,222.299999,6,37.2,70.581354,26.634594,1.672189,1.883898,6.2,462,824.699999,1.785065,895.281353,224.699999,11.853401,26.634592,47.808999,152.808999,0.170683,1
45,32.766667,1,288,550.199999,132,258.900001,12,32.400001,100.096306,27.865052,1.910417,1.961364,2.7,432,841.500001,1.947917,941.596307,241.500001,11.538324,27.865054,57.893945,162.893945,0.172998,1
52,20.166667,2,184,499.800001,142,214.800001,14,41,164.956102,18.072335,2.716304,1.512676,2.928571,340,755.600002,2.222353,920.556104,155.600002,11.614611,18.072335,67.559165,172.559165,0.187451,1
61,23.333333,0,148,403.2,187,290.7,22,34.8,159.824747,13.556153,2.724324,1.554545,1.581818,357,728.7,2.041176,888.524747,128.7,10.533141,13.556153,61.503577,166.503577,0.187393,2
30,10.333333,11,298,577.2,143,228.3,4,21.6,155.001014,27.2034,1.936913,1.596503,5.4,445,827.1,1.858652,982.101014,227.1,11.9786,27.2034,73.703705,178.703705,0.181961,1
14,51.3,1,177,490.799999,173,262.200001,18,32,53.854446,20.816624,2.772881,1.515607,1.777778,368,785,2.133152,838.854446,185,11.252229,20.816624,36.972958,141.972958,0.169246,2
37,11.933333,1,363,574.799998,142,269.699999,7,16.799998,151.547742,30.503204,1.583471,1.899296,2.4,512,861.299995,1.682227,1012.847737,261.299995,11.673633,30.503202,75.967525,180.967525,0.178672,1
31,17.8,1,220,427.2,42,278.1,18,34,139.433194,15.014366,1.941818,6.621429,1.888889,280,739.3,2.640357,878.733194,139.3,10.778439,15.014366,56.844324,161.844324,0.184179,2
25,47.666667,10,246,416.4,233,352.8,0,0,93.639576,18.579263,1.692683,1.514163,0,479,769.2,1.605846,862.839576,169.2,10.413417,17.619501,45.711374,150.711374,0.174669,2
14,26.966667,0,207,406.2,45,283.500001,24,39.599999,125.171091,13.666654,1.962319,6.3,1.65,276,729.3,2.642391,854.471091,129.3,10.569724,13.666654,51.217981,156.217981,0.182824,2
45,34.766667,0,250,424.8,222,340.2,8,14.400001,85.723448,18.747921,1.6992,1.532432,1.8,480,779.400001,1.62375,865.123449,179.400001,10.450346,18.747922,44.464956,149.464956,0.172767,2
34,20.833333,7,395,594.6,46,212.100001,19,40,124.207301,29.65965,1.505316,4.61087,2.105263,460,846.700001,1.840652,970.907302,246.700001,12.022558,29.659651,66.921841,171.921841,0.177073,1
26,13.933333,2,204,410.399999,64,349.8,1,3.6,145.161627,16.991194,2.011765,5.465625,3.6,269,763.799999,2.839405,908.961626,163.799999,10.373134,16.991194,60.539682,165.539682,0.18212,2
31,25.9,2,218,441.6,126,312.6,8,23,79.243154,18.928388,2.025688,2.480952,2.875,352,777.2,2.207955,856.443154,177.2,10.681935,18.928389,42.701335,147.701335,0.172459,2
37,48.333333,2,176,583.2,53,239.7,4,12.5,175.368811,28.203479,3.313636,4.522642,3.125,233,835.4,3.585408,1010.768811,235.4,11.981087,28.203479,80.814122,185.814122,0.183834,1
37,54.6,5,88,529.199999,171,265.199999,4,8.4,136.273981,23.50843,6.013636,1.550877,2.1,263,802.799998,3.052471,939.073979,202.799998,11.591928,23.50843,64.390625,169.390625,0.18038,1
31,40.233333,0,89,352.799999,93,331.5,5,19.200001,171.649062,10.365448,3.964045,3.564516,3.84,187,703.5,3.762032,875.149062,103.5,10.014925,10.365448,61.860166,166.860166,0.190665,2
50,53.5,6,154,513,94,201.600001,28,49,88.899846,19.170938,3.331169,2.144681,1.75,276,763.600001,2.766667,852.499847,163.600001,11.718177,19.170938,45.840892,150.840892,0.176939,2
34,57.966667,7,95,618,75,138.6,6,46,137.177941,25.73015,6.505263,1.848,7.666667,176,802.6,4.560227,939.777941,202.6,12.699975,25.73015,66.883532,171.883532,0.182898,1
16,45.366667,2,64,418.8,57,272.700001,9,27,168.036678,12.83214,6.54375,4.784211,3,130,718.500001,5.526923,886.536679,118.500001,10.82881,12.83214,63.243143,168.243143,0.189776,2
33,20.433333,2,95,385.2,129,292.5,12,31.2,109.497218,11.362376,4.054737,2.267442,2.6,236,708.9,3.003814,818.397218,108.9,10.433771,11.362376,44.211542,149.211542,0.182322,2
59,36.133333,2,99,717.600001,74,131.700001,13,21,149.327354,35.802403,7.248485,1.77973,1.615385,186,870.300002,4.679032,1019.627356,270.300002,13.245433,35.802405,80.600611,185.600611,0.182028,1
29,45.166667,5,114,476.4,96,245.4,2,32,158.140647,17.410126,4.178947,2.55625,16,212,753.8,3.55566,911.940647,153.8,11.319979,17.410127,64.852321,169.852321,0.186254,1
27,31.9,0,114,368.4,201,323.4,14,33.6,145.643934,12.638537,3.231579,1.608955,2.4,329,725.4,2.204863,871.043934,125.4,10.078577,12.638536,56.331716,161.331716,0.185217,2
36,21.4,1,142,597.6,111,172.5,12,46.199999,104.933427,26.649972,4.208451,1.554054,3.85,265,816.299999,3.080377,921.233426,216.299999,12.320838,26.649972,58.13,163.13,0.177078,1
29,49.166667,1,135,405.6,124,301.200001,11,23,174.140881,13.703878,3.004444,2.429032,2.090909,270,729.800001,2.702963,903.940882,129.800001,10.557687,13.703878,65.946142,170.946142,0.189112,2
43,12.566667,2,84,708.599999,44,87.900002,19,38.5,146.583821,31.692634,8.435714,1.997727,2.026316,147,835.000001,5.680272,981.583822,235.000001,13.486228,31.692635,75.667781,180.667781,0.184057,1
15,52.733333,5,121,518.4,128,220.800001,15,40,152.404499,20.882135,4.284298,1.725,2.666667,264,779.200001,2.951515,931.6045,179.200001,11.652977,20.882136,66.603485,171.603485,0.184202,1
25,22.266667,2,53,504.6,153,240,7,25,91.040015,19.600083,9.520755,1.568627,3.571429,213,769.6,3.613146,860.640015,169.6,11.556653,19.600083,46.912088,151.912088,0.176511,1
52,15.866667,1,154,696,49,145.8,4,19,166.9168,34.126989,4.519481,2.97551,4.75,207,860.8,4.158454,1027.7168,260.8,13.085502,34.126989,84.202029,189.202029,0.184099,1
25,31.533333,2,66,717,33,102.899999,14,25.2,179.924516,33.049782,10.863636,3.118182,1.8,113,845.099999,7.478761,1025.024515,245.099999,13.484203,33.049782,87.027136,192.027136,0.187339,1
38,33.366667,5,34,400.2,138,258,23,40.2,108.578531,10.558557,11.770588,1.869565,1.747826,195,698.4,3.581538,806.978531,98.4,10.730241,10.558557,43.132116,148.132116,0.183564,2
52,56.266667,0,54,721.8,73,112.2,6,25,118.658238,34.713236,13.366667,1.536986,4.166667,133,859,6.458647,977.658238,259,13.402794,34.713236,70.310708,175.310708,0.179317,1
29,42.7,0,200,589.8,95,199.5,17,29,54.053951,26.649246,2.949,2.1,1.705882,312,818.3,2.622756,872.353951,218.3,12.207626,26.649247,42.865432,147.865432,0.169502,1
19,53.5,0,136,658.799999,50,144.600001,18,36,168.389014,30.759221,4.844118,2.892,2,204,839.4,4.114706,1007.789014,239.4,12.848463,30.759221,81.275925,186.275925,0.184836,1
20,40.766667,2,40,644.399999,71,137.7,18,38,178.640564,28.29953,16.11,1.939437,2.111111,129,820.099999,6.357364,998.740563,220.099999,12.857578,28.29953,81.891699,186.891699,0.187127,1
46,30.7,10,182,524.4,57,262.200001,6,17,82.258781,23.466193,2.881319,4.6,2.833333,245,803.600001,3.28,885.858782,203.600001,11.525635,23.466192,48.143827,153.143827,0.172876,2
23,10.9,2,29,491.4,71,229.499999,17,33.6,173.31746,17.787464,16.944828,3.232394,1.976471,117,754.499999,6.448718,927.817459,154.499999,11.512922,17.787465,69.782703,174.782703,0.18838,1
51,54.533333,0,120,618.599999,69,148.499999,14,49.5,154.439751,27.238126,5.155,2.152174,3.535714,203,816.599998,4.02266,971.039749,216.599998,12.575312,27.238126,73.570051,178.570051,0.183896,1
26,25.866667,2,90,487.800001,126,252.9,5,26.4,175.949334,18.980913,5.42,2.007143,5.28,221,767.100001,3.471041,943.049335,167.100001,11.359014,18.980913,71.765714,176.765714,0.187441,1
27,21.133333,1,141,539.4,23,195.6,2,42.6,165.444075,21.19963,3.825532,8.504348,21.3,166,777.6,4.684337,943.044075,177.6,11.936728,21.19963,70.832852,175.832852,0.186452,1
20,58.166667,0,253,674.399999,367,609,15,28,174.824384,8.434425,2.665613,1.659401,1.866667,635,1311.399999,2.065197,1486.224383,111.399999,7.571298,8.434426,60.881741,210.881741,0.141891,4
40,14.133333,1,174,321,56,108.900001,26,46.8,99.992987,20.733615,1.844828,1.944643,1.8,256,476.700001,1.862109,576.692988,176.700001,11.733795,20.733616,50.731512,134.131512,0.232587,6
50,22.433333,9,120,290.4,82,153.300001,7,26.4,25.561176,19.012773,2.42,1.869512,3.771429,209,470.100001,2.249282,495.661177,170.100001,11.177409,19.012773,26.681126,110.081126,0.222089,6
34,43,11,208,327,25,90.9,3,45,106.739336,19.652519,1.572115,3.636,15,236,462.9,1.961441,569.639336,162.9,12.064161,19.652518,51.674319,135.074319,0.237123,6
36,20.266667,9,168,254.400001,91,209.100001,0,0,92.09248,17.250485,1.514286,2.297802,0,259,463.500002,1.789575,555.592482,163.500002,10.488673,17.148981,44.776725,128.176725,0.230703,6
16,43.2,0,174,333,21,99,15,37,82.908958,20.44936,1.913793,4.714286,2.466667,210,469,2.233333,551.908958,169,12.100213,20.44936,45.322048,128.722048,0.233231,6
27,36.233333,1,122,235.8,85,177.9,12,24.600001,38.946154,14.35537,1.932787,2.092941,2.05,219,438.300001,2.00137,477.246155,138.300001,10.379877,14.35537,26.039216,109.439216,0.229314,6
52,14.133333,1,145,304.2,84,177.9,1,9.6,117.27736,21.444902,2.097931,2.117857,9.6,230,491.7,2.137826,608.97736,191.7,11.186699,21.444902,56.62811,140.02811,0.22994,6
37,10.866667,1,191,311.399999,92,152.100001,4,21,83.360557,21.083266,1.630366,1.653261,5.25,287,484.5,1.688153,567.860557,184.5,11.427245,21.083266,46.091433,129.491433,0.228034,6
17,47.633333,1,177,289.199999,97,173.1,5,21.6,18.928321,20.185676,1.633898,1.784536,4.32,279,483.899999,1.734409,502.82832,183.899999,10.976441,20.185676,25.864172,109.264172,0.217299,6
59,31.8,5,140,301.2,38,146.100001,6,17.4,107.458488,18.910197,2.151429,3.844737,2.9,184,464.700001,2.525543,572.158489,164.700001,11.481601,18.910197,51.147743,134.547743,0.235158,6
14,31.7,1,145,316.200001,13,90.3,20,48,82.712148,18.473712,2.18069,6.946154,2.4,178,454.500001,2.553371,537.212149,154.500001,11.957096,18.473713,43.287357,126.687357,0.235824,6
23,47.566667,2,157,243,146,238.2,1,3.6,61.484986,18.502871,1.547771,1.631507,3.6,304,484.8,1.594737,546.284986,184.8,10.012376,18.502871,36.948367,120.348367,0.220303,6
35,47.766667,6,152,230.399999,38,150,22,38.399999,119.426563,12.475702,1.515789,3.947368,1.745454,212,418.799998,1.975472,538.226561,118.799998,10.501433,12.475702,48.303671,131.703671,0.244699,6
14,26.966667,2,135,244.8,99,164.1,8,35.400001,126.134439,15.165628,1.813333,1.657576,4.425,242,444.300001,1.83595,570.43444,144.300001,10.509791,15.165628,53.00596,136.40596,0.239126,6
28,44.766667,2,113,259.800001,112,179.7,3,31.2,114.856977,17.956684,2.299115,1.604464,10.4,228,470.700001,2.064474,585.556978,170.700001,10.519439,17.956683,52.413776,135.813776,0.231939,6
55,26.066667,0,117,309.600001,63,132.600001,3,28.2,93.725884,19.735102,2.646154,2.104762,9.4,183,470.400002,2.570492,564.125886,170.400002,11.581633,19.735102,47.852867,131.252867,0.232666,6
41,17.833333,0,122,311.399999,34,130.799999,13,31.499999,30.017113,20.103658,2.552459,3.847059,2.423077,169,473.699997,2.802959,503.71711,173.699997,11.573781,20.103657,29.108791,112.508791,0.223357,6
56,56.4,0,124,319.2,82,129.9,4,22.8,30.19771,20.222564,2.574194,1.584146,5.7,210,471.9,2.247143,502.09771,171.9,11.764145,20.222565,29.281878,112.681878,0.224422,6
29,54.666667,4,163,314.400001,27,125.400001,25,48,98.91203,21.494207,1.928834,4.644444,1.92,215,487.800002,2.268837,586.712032,187.800002,11.445264,21.494207,51.167816,134.567816,0.229359,6
18,18.8,0,138,258,75,173.1,2,25.2,143.276835,16.652476,1.869565,2.308,12.6,215,456.3,2.122326,599.576835,156.3,10.654175,16.652475,59.635526,143.035526,0.238561,6
57,40.366667,1,132,219.600001,25,168,5,36,39.824242,12.587593,1.663636,6.72,7.2,162,423.600001,2.614815,463.424243,123.600001,10.184136,12.587592,24.534865,107.934865,0.232907,6
13,14.3,2,70,232.200001,75,229.200001,0,0,105.516216,16.30943,3.317143,3.056,0,145,461.400002,3.182069,566.916218,161.400002,10.03251,16.192471,47.847336,131.247336,0.231511,6
37,57.866667,2,52,314.399999,17,85.500001,17,42,143.196943,17.190804,6.046154,5.029412,2.470588,86,441.9,5.138372,585.096943,141.9,12.114732,17.190804,60.149887,143.549887,0.245344,6
26,19.166667,1,77,302.4,78,164.1,1,6.6,66.585862,19.719349,3.927273,2.103846,6.6,156,473.1,3.032692,539.685862,173.1,11.391883,19.71935,39.695109,123.095109,0.228087,6
38,40.166667,0,92,292.8,75,195,0,0,70.697174,20.696417,3.182609,2.6,0,167,487.8,2.920958,558.497174,187.8,11.00246,20.66262,41.871772,125.271772,0.224302,6
38,40.4,0,39,238.2,73,171.6,13,29.4,83.537135,14.509508,6.107692,2.350685,2.261538,125,439.2,3.5136,522.737135,139.2,10.423497,14.509508,39.570649,122.970649,0.235244,6
19,54.466667,2,82,273.6,23,162.6,3,19,125.089077,17.088366,3.336585,7.069565,6.333333,108,455.2,4.214815,580.289077,155.2,11.010545,17.088366,54.615089,138.015089,0.237839,6
14,18,1,69,273.6,53,171,4,10.2,133.878756,17.052508,3.965217,3.226415,2.55,126,454.8,3.609524,588.678756,154.8,11.015831,17.052507,57.216133,140.616133,0.238867,6
21,43.6,5,91,319.2,42,104.700001,8,31,123.233531,18.61422,3.507692,2.492857,3.875,141,454.900001,3.226241,578.133532,154.900001,12.016927,18.61422,55.584279,138.984279,0.240402,6
30,53.766667,2,46,286.799999,121,183.3,8,16.200001,77.469842,20.302218,6.234783,1.514876,2.025,175,486.3,2.778857,563.769842,186.3,10.897594,20.302218,43.54317,126.94317,0.225168,6
29,20.933333,2,43,228.599999,44,126.599999,21,48,66.298572,11.011072,5.316279,2.877273,2.285714,108,403.199998,3.733333,469.49857,103.199998,10.669643,11.011071,30.900643,114.300643,0.243453,6
41,38.4,2,104,312,28,116.4,9,40,94.935898,19.63708,3,4.157143,4.444444,141,468.4,3.321986,563.335898,168.4,11.660974,19.637079,48.117849,131.517849,0.233463,6
19,42.333333,0,35,283.199999,26,175.800001,3,11.4,132.084822,18.778778,8.091429,6.761539,3.8,64,470.4,7.35,602.484822,170.4,11.020408,18.778775,58.404222,141.804222,0.235366,6
15,45.466667,0,31,238.799999,37,170.099999,13,24,83.411362,13.976143,7.703226,4.597297,1.846154,81,432.899998,5.344444,516.31136,132.899998,10.516286,13.976143,38.999552,122.399552,0.237065,6
17,25.1,1,63,316.2,29,153.9,9,16,84.101006,21.410497,5.019048,5.306897,1.777778,101,486.1,4.812871,570.201006,186.1,11.504834,21.410497,46.640799,130.040799,0.228061,6
24,30.733333,2,46,271.2,56,125.400001,7,42.599999,67.600236,15.555411,5.895652,2.239286,6.085714,109,439.2,4.029358,506.800236,139.2,11.174863,15.55541,35.835481,119.235481,0.235271,6
39,41.966667,2,61,277.799999,66,155.700001,2,23,100.983228,17.348702,4.554098,2.359091,11.5,129,456.5,3.53876,557.483228,156.5,11.085433,17.348702,47.64367,131.04367,0.235063,6
41,25.4,2,22,247.2,71,153.900001,15,40.5,109.650681,15.006522,11.236364,2.167606,2.7,108,441.600001,4.088889,551.250682,141.600001,10.597826,15.006522,47.901726,131.301726,0.238189,6
22,49.866667,3,74,239.399999,47,144,24,37.800001,116.237934,12.948717,3.235135,3.06383,1.575,145,421.2,2.904828,537.437934,121.2,10.683761,12.948718,47.820098,131.220098,0.244159,6
37,34.6,0,59,288,85,133.8,17,27,135.891193,16.988664,4.881356,1.574118,1.588235,161,448.8,2.787578,584.691193,148.8,11.417112,16.988663,57.756021,141.156021,0.24142,6
18,55.6,0,51,250.8,112,202.5,0,0,160.037525,18.767658,4.917647,1.808036,0,163,453.3,2.780982,613.337525,153.3,10.53276,16.146721,64.157978,147.557978,0.240582,6
18,47.733333,11,58,274.8,74,152.1,2,26.4,72.509674,16.958369,4.737931,2.055405,13.2,134,453.3,3.382836,525.809674,153.3,11.06221,16.958369,38.711271,122.111271,0.232235,6
20,29.733333,1,16,246,33,130.8,29,47.399999,100.750344,13.412545,15.375,3.963636,1.634483,78,424.199999,5.438462,524.950343,124.199999,10.799151,13.412546,43.637649,127.037649,0.241999,6
15,26.4,1,61,292.199999,22,115.199999,24,41,127.980178,17.090492,4.790164,5.236364,1.708333,107,448.399998,4.190654,576.380176,148.399998,11.516503,17.09049,55.484544,138.884544,0.24096,6
54,55.766667,0,18,250.799999,46,128.099999,7,46.200001,58.049171,13.635635,13.933333,2.784783,6.6,71,425.099999,5.987324,483.14917,125.099999,10.899788,13.635635,31.050386,114.450386,0.236884,6
19,52.333333,0,65,251.4,56,136.800001,26,39.6,126.318443,13.900265,3.867692,2.442857,1.523077,147,427.800001,2.910204,554.118444,127.800001,10.876578,13.900267,51.795799,135.195799,0.243984,6
33,23.133333,0,88,340.2,10,99.3,12,34.2,155.104321,21.159717,3.865909,9.93,2.85,110,473.7,4.306364,628.804321,173.7,12.181761,21.159718,67.691014,151.091014,0.240283,6
47,52.6,1,78,301.800001,53,164.4,0,0,123.64848,19.419936,3.869231,3.101887,0,131,466.200001,3.558779,589.848481,166.200001,11.473616,19.069151,56.163695,139.563695,0.236609,6
26,58,2,272,467.4,125,237.6,10,66.6,160.414168,18.974742,1.718382,1.9008,6.66,407,771.6,1.895823,932.014168,171.6,11.057543,18.974743,67.098994,172.098994,0.184653,2
29,50.266667,2,442,678.6,68,132.300001,30,68.500001,67.45135,35.530249,1.535294,1.945588,2.283333,540,879.400002,1.628519,946.851352,279.400002,12.716625,35.53025,55.765655,160.765655,0.16979,1
47,25.266667,2,253,436.8,38,126.599999,29,139.499999,79.695257,11.53947,1.726482,3.331579,4.810345,320,702.899998,2.196562,782.595255,102.899998,11.214255,11.539468,35.448046,140.448046,0.179464,2
29,37.033333,1,274,421.2,36,238.8,31,68.4,84.229514,13.844778,1.537226,6.633333,2.206452,341,728.4,2.13607,812.629514,128.4,10.782537,13.844778,39.113632,144.113632,0.177342,2
31,15.9,0,220,381,81,255.3,24,71.400001,64.288391,11.183177,1.731818,3.151852,2.975,325,707.700001,2.177538,771.988392,107.700001,10.383637,11.183177,30.469695,135.469695,0.175482,2
55,18.1,7,316,550.799999,111,195.300002,9,57.5,152.418307,24.135063,1.743038,1.759459,6.388889,436,803.600001,1.843119,956.018308,203.600001,11.854156,24.135062,69.860554,174.860554,0.182905,1
47,57.533333,5,334,582.6,79,122.7,36,90,153.583165,24.071775,1.744311,1.553165,2.5,449,795.3,1.771269,948.883165,195.3,12.325538,24.071775,70.146724,175.146724,0.184582,1
41,45.733333,1,242,510.6,131,207.3,10,60.6,92.719976,20.632399,2.109917,1.582443,6.06,383,778.5,2.032637,871.219976,178.5,11.558767,20.632399,48.448392,153.448392,0.17613,2
19,19.4,1,258,450.6,86,172.8,40,113.4,138.939569,15.206188,1.746512,2.009302,2.835,384,736.8,1.91875,875.739569,136.8,11.115635,15.206189,56.88806,161.88806,0.184859,1
23,58.2,2,406,714,25,78.3,17,70.8,106.490374,34.919963,1.758621,3.132,4.164706,448,863.1,1.926562,969.590374,263.1,13.272506,34.919964,66.867076,171.867076,0.177257,1
54,57.733333,1,284,439.2,81,171.599999,18,104.500001,163.00919,12.844513,1.546479,2.118519,5.805556,383,715.3,1.867624,878.30919,115.3,11.140081,12.844513,61.74727,166.74727,0.18985,2
15,27.7,1,259,558,53,173.399999,34,61.2,159.575204,23.189273,2.15444,3.271698,1.8,346,792.599999,2.290751,952.175203,192.599999,12.040121,23.189273,71.061834,176.061834,0.184905,1
45,27.366667,2,227,493.8,30,158.4,12,75,162.454531,14.997426,2.17533,5.28,6.25,269,727.2,2.703346,889.654531,127.2,11.790429,14.997426,63.733785,168.733785,0.189662,1
45,53.1,0,180,394.799999,123,235.500001,24,70.799999,173.527545,10.748093,2.193333,1.914634,2.95,327,701.099999,2.144037,874.627544,101.099999,10.631151,10.748094,62.806357,167.806357,0.19186,2
17,28.3,2,350,565.200001,124,213.599999,27,57.599999,83.973621,27.794806,1.614857,1.722581,2.133333,501,836.399999,1.669461,920.37362,236.399999,11.757532,27.794806,52.986893,157.986893,0.171655,1
32,26.666667,2,342,555,106,183.6,46,70.799999,163.98483,24.828414,1.622807,1.732075,1.53913,494,809.399999,1.638462,973.384829,209.399999,11.856931,24.828414,74.023863,179.023863,0.183919,1
